s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 2.0000999E+002, 0.0000000E+000, 1.5807505E-003,-5.4431621E-002,-2.7472307E-002,-3.3888396E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6411567E-004,-4.1920714E-001, 1.8107872E-004
 2.0081000E+002, 0.0000000E+000, 1.5547653E-003,-4.9658358E-002,-3.6697824E-002,-4.2561646E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7279843E-004,-5.1041788E-001, 1.8173446E-004
 2.0161000E+002, 0.0000000E+000, 1.5426402E-003,-5.0684094E-002,-3.3362920E-002,-3.6016455E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2298219E-003,-4.4266893E-001, 1.8233645E-004
 2.0241000E+002, 0.0000000E+000, 1.5531646E-003,-4.8325798E-002,-3.9871005E-002,-4.2868501E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9265834E-004,-5.1532865E-001, 1.8289352E-004
 2.0321001E+002, 0.0000000E+000, 1.5304208E-003,-4.4797244E-002,-4.0149757E-002,-4.1864249E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1819582E-004,-5.0205907E-001, 1.8341107E-004
 2.0400999E+002, 0.0000000E+000, 1.5331496E-003,-4.5711326E-002,-3.9371576E-002,-3.8393696E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3395730E-003,-4.6748671E-001, 1.8389752E-004
 2.0481000E+002, 0.0000000E+000, 1.5825404E-003,-5.2048312E-002,-3.5581885E-002,-3.7411566E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6690698E-005,-4.6016332E-001, 1.8435613E-004
 2.0561000E+002, 0.0000000E+000, 1.5697275E-003,-5.0466668E-002,-3.3497164E-002,-3.6464262E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1787828E-004,-4.4703672E-001, 1.8478427E-004
 2.0641000E+002, 0.0000000E+000, 1.5782950E-003,-4.6765591E-002,-4.0171095E-002,-4.2078889E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0547636E-004,-5.0614728E-001, 1.8519177E-004
 2.0721001E+002, 0.0000000E+000, 1.5971313E-003,-4.4644818E-002,-4.2432682E-002,-4.3100722E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7125272E-004,-5.1648759E-001, 1.8558144E-004
 2.0800999E+002, 0.0000000E+000, 1.5834693E-003,-4.5638962E-002,-3.5280337E-002,-3.9425378E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9792322E-004,-4.7358961E-001, 1.8595656E-004
 2.0881000E+002, 0.0000000E+000, 1.5946143E-003,-5.1774484E-002,-3.5363288E-002,-3.8249799E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4239926E-004,-4.6804115E-001, 1.8631799E-004
 2.0961000E+002, 0.0000000E+000, 1.5716498E-003,-4.8958343E-002,-3.5592968E-002,-4.5573039E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5130186E-004,-5.3871005E-001, 1.8666154E-004
 2.1041000E+002, 0.0000000E+000, 1.5634147E-003,-4.2429135E-002,-3.4843321E-002,-4.7336571E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0623841E-004,-5.4907475E-001, 1.8699524E-004
 2.1121001E+002, 0.0000000E+000, 1.5576426E-003,-3.0790735E-002,-4.0169523E-002,-4.4801668E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2078437E-004,-5.1741929E-001, 1.8732092E-004
 2.1200999E+002, 0.0000000E+000, 1.5322166E-003,-2.7902237E-002,-3.7251062E-002,-4.0433388E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4139994E-004,-4.6795496E-001, 1.8763950E-004
 2.1281000E+002, 0.0000000E+000, 1.5013840E-003,-3.3818202E-002,-2.2790921E-002,-2.8880784E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7971143E-004,-3.4391558E-001, 1.8341885E-004
 2.1361000E+002, 0.0000000E+000, 1.5283201E-003,-5.3226761E-002,-1.9858539E-002,-2.3503298E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3162363E-003,-3.0658996E-001, 1.8368773E-004
 2.1441000E+002, 0.0000000E+000, 1.5763336E-003,-6.8694709E-002,-1.3307886E-002,-1.2920908E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1936478E-003,-2.0963534E-001, 1.8452137E-004
 2.1521001E+002, 0.0000000E+000, 1.5723827E-003,-6.9407424E-002,-1.2027488E-002,-1.0294767E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4770831E-004,-1.8281020E-001, 1.8540087E-004
 2.1600999E+002, 0.0000000E+000, 1.5786020E-003,-6.2587065E-002,-1.2900661E-002,-1.3647274E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8666100E-004,-2.1038186E-001, 1.8624214E-004
 2.1681000E+002, 0.0000000E+000, 1.5956442E-003,-5.3894833E-002,-1.0455453E-002,-1.2152485E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5845509E-003,-1.8427950E-001, 1.8702367E-004
 2.1761000E+002, 0.0000000E+000, 1.5799118E-003,-5.1023671E-002,-1.2898101E-002,-1.9668667E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1387012E-004,-2.5902853E-001, 1.8774095E-004
 2.1841000E+002, 0.0000000E+000, 1.6018427E-003,-6.1733828E-002,-1.5271879E-002,-2.3753371E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3505697E-004,-3.1293757E-001, 1.8839624E-004
 2.1921001E+002, 0.0000000E+000, 1.5960477E-003,-6.2694627E-002,-1.9979233E-002,-2.9416016E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0674325E-003,-3.7523797E-001, 1.8899834E-004
 2.2000999E+002, 0.0000000E+000, 1.5686619E-003,-6.2268577E-002,-2.3063610E-002,-2.8108393E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.8419065E-005,-3.6484746E-001, 1.8955518E-004
 2.2081000E+002, 0.0000000E+000, 1.5764954E-003,-5.9355637E-002,-1.8231685E-002,-2.4427714E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1895689E-005,-3.2028797E-001, 1.9007517E-004
 2.2161000E+002, 0.0000000E+000, 1.6004315E-003,-6.1598301E-002,-1.5868492E-002,-2.2009829E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1239918E-004,-2.9596465E-001, 1.9056604E-004
 2.2241000E+002, 0.0000000E+000, 1.6174734E-003,-6.2250529E-002,-1.8276164E-002,-2.4545082E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6664036E-004,-3.2436004E-001, 1.9102745E-004
 2.2321001E+002, 0.0000000E+000, 1.6062005E-003,-6.2546148E-002,-1.8782086E-002,-2.3620959E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2276525E-004,-3.1593162E-001, 1.9146363E-004
 2.2400999E+002, 0.0000000E+000, 1.5894204E-003,-5.5013331E-002,-1.8754334E-002,-2.3162257E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6057126E-004,-3.0380081E-001, 1.9187946E-004
 2.2481000E+002, 0.0000000E+000, 1.5605225E-003,-4.7467136E-002,-1.7349046E-002,-2.0071864E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6448851E-003,-2.6397430E-001, 1.9228328E-004
 2.2561000E+002, 0.0000000E+000, 1.6057310E-003,-6.1585427E-002,-1.9411706E-002,-2.5556448E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6152639E-003,-3.3495589E-001, 1.9267246E-004
 2.2641000E+002, 0.0000000E+000, 1.6200077E-003,-6.2195954E-002,-2.2804436E-002,-3.4573139E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1089947E-003,-4.2911177E-001, 1.9304127E-004
 2.2721001E+002, 0.0000000E+000, 1.5947863E-003,-6.2285000E-002,-2.4561775E-002,-3.0516938E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0063245E-004,-3.9042137E-001, 1.9339805E-004
 2.2800999E+002, 0.0000000E+000, 1.6023500E-003,-5.3331326E-002,-2.3838892E-002,-2.5819226E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2164839E-003,-3.3376013E-001, 1.9374571E-004
 2.2881000E+002, 0.0000000E+000, 1.6246593E-003,-6.3448204E-002,-2.1704524E-002,-2.4295268E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5131593E-004,-3.2648075E-001, 1.9372120E-004
 2.2961000E+002, 0.0000000E+000, 1.5694274E-003,-6.2884245E-002,-2.6017499E-002,-2.7195997E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7117796E-005,-3.5929229E-001, 1.8953405E-004
 2.3041000E+002, 0.0000000E+000, 1.5191477E-003,-6.5579137E-002,-1.9440237E-002,-2.2399344E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4644106E-004,-3.0749367E-001, 1.9023121E-004
 2.3121001E+002, 0.0000000E+000, 1.4865236E-003,-6.8747215E-002,-1.2199662E-002,-1.3307947E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7227769E-004,-2.1253982E-001, 1.9113819E-004
 2.3200999E+002, 0.0000000E+000, 1.4702904E-003,-6.4366159E-002,-1.0643443E-002,-1.0195804E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0940805E-004,-1.7549735E-001, 1.9206275E-004
 2.3281000E+002, 0.0000000E+000, 1.5089492E-003,-6.5819514E-002,-1.3863868E-002,-1.4948322E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2513000E-003,-2.2765765E-001, 1.9293798E-004
 2.3361000E+002, 0.0000000E+000, 1.5605058E-003,-6.8531249E-002,-1.4185449E-002,-1.4865373E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9560788E-004,-2.2980992E-001, 1.9374120E-004
 2.3441000E+002, 0.0000000E+000, 1.5592162E-003,-6.5244088E-002,-1.8953172E-002,-1.9906440E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0454810E-004,-2.8170244E-001, 1.9447383E-004
 2.3521001E+002, 0.0000000E+000, 1.5697066E-003,-6.4404255E-002,-2.3783919E-002,-2.5581026E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6172604E-004,-3.4242872E-001, 1.9514611E-004
 2.3600999E+002, 0.0000000E+000, 1.5830994E-003,-6.4162904E-002,-2.1576542E-002,-2.6578737E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9054890E-004,-3.4994372E-001, 1.9576614E-004
 2.3681000E+002, 0.0000000E+000, 1.5718942E-003,-6.9871370E-002,-1.7338065E-002,-1.9503999E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0597713E-004,-2.8067753E-001, 1.9634279E-004
 2.3761000E+002, 0.0000000E+000, 1.5550036E-003,-6.5362566E-002,-1.9180538E-002,-2.2218931E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3936569E-003,-3.0517741E-001, 1.9688022E-004
 2.3841000E+002, 0.0000000E+000, 1.5773945E-003,-6.7861340E-002,-1.2696141E-002,-1.2504482E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5712530E-004,-2.0402490E-001, 1.9738853E-004
 2.3921001E+002, 0.0000000E+000, 1.5840177E-003,-6.5784827E-002,-1.8029112E-002,-2.0642971E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0025812E-003,-2.8865963E-001, 1.9786880E-004
 2.4000999E+002, 0.0000000E+000, 1.5944820E-003,-5.1719118E-002,-2.4319424E-002,-3.0958233E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1321188E-003,-3.8402639E-001, 1.9832633E-004
 2.4081000E+002, 0.0000000E+000, 1.6202174E-003,-6.3417771E-002,-2.2771640E-002,-2.8027717E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4344126E-004,-3.6484636E-001, 1.9876920E-004
 2.4161000E+002, 0.0000000E+000, 1.6306399E-003,-6.5024421E-002,-2.3923820E-002,-3.5808625E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6443543E-004,-4.4540385E-001, 1.9918936E-004
 2.4241000E+002, 0.0000000E+000, 1.6192747E-003,-6.5104449E-002,-2.3798812E-002,-3.3845640E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0445659E-005,-4.2574039E-001, 1.9959365E-004
 2.4321001E+002, 0.0000000E+000, 1.6327996E-003,-6.7242936E-002,-2.3705193E-002,-3.0920928E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0916060E-003,-3.9852461E-001, 1.9998677E-004
 2.4400999E+002, 0.0000000E+000, 1.6141090E-003,-6.5426704E-002,-2.8749104E-002,-3.4260099E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9826484E-004,-4.3516269E-001, 2.0036908E-004
 2.4481000E+002, 0.0000000E+000, 1.5639463E-003,-6.0942501E-002,-3.0228637E-002,-2.9705554E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3015918E-004,-3.8666273E-001, 2.0074075E-004
 2.4561000E+002, 0.0000000E+000, 1.5293902E-003,-5.6323978E-002,-3.1247011E-002,-3.4109812E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.8805367E-004,-4.2713972E-001, 1.9657093E-004
 2.4641000E+002, 0.0000000E+000, 1.5612182E-003,-5.4698385E-002,-3.2751095E-002,-3.8433722E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2468278E-003,-4.7022548E-001, 1.9685702E-004
 2.4721001E+002, 0.0000000E+000, 1.5833016E-003,-4.5759346E-002,-3.4808776E-002,-3.8470011E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1699173E-003,-4.6368493E-001, 1.9781736E-004
 2.4800999E+002, 0.0000000E+000, 1.5723109E-003,-5.7871791E-002,-1.9251906E-002,-2.3348315E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4112972E-003,-3.0903453E-001, 1.9880376E-004
 2.4881000E+002, 0.0000000E+000, 1.6147040E-003,-6.9408623E-002,-1.7128365E-002,-2.0388231E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3547945E-003,-2.8880460E-001, 1.9972946E-004
 2.4961000E+002, 0.0000000E+000, 1.6245283E-003,-6.6661163E-002,-1.7067127E-002,-2.0101869E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8695412E-004,-2.8312245E-001, 2.0057701E-004
 2.5041000E+002, 0.0000000E+000, 1.6121925E-003,-6.4172260E-002,-1.9150547E-002,-2.5977314E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1286552E-004,-3.4148376E-001, 2.0135445E-004
 2.5121001E+002, 0.0000000E+000, 1.5892185E-003,-6.7270269E-002,-1.6978396E-002,-2.4697739E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0945870E-003,-3.2963684E-001, 2.0206939E-004
 2.5200999E+002, 0.0000000E+000, 1.5898986E-003,-6.8290050E-002,-1.5464048E-002,-1.8168984E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1620450E-003,-2.6385404E-001, 2.0272802E-004
 2.5281000E+002, 0.0000000E+000, 1.5695129E-003,-5.5222338E-002,-1.6452948E-002,-1.9571035E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9297237E-003,-2.6581612E-001, 2.0334143E-004
 2.5361000E+002, 0.0000000E+000, 1.5629804E-003,-5.6584408E-002,-2.3972898E-002,-2.9544610E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4922891E-004,-3.7444042E-001, 2.0392246E-004
 2.5441000E+002, 0.0000000E+000, 1.6213425E-003,-6.7037456E-002,-2.4742992E-002,-3.7276799E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1513280E-003,-4.6292709E-001, 2.0446219E-004
 2.5521001E+002, 0.0000000E+000, 1.6096443E-003,-6.5016862E-002,-2.8389970E-002,-3.9555314E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0253744E-005,-4.8735033E-001, 2.0497000E-004
 2.5601001E+002, 0.0000000E+000, 1.5922166E-003,-7.0410999E-002,-2.4562011E-002,-2.9373332E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4354028E-003,-3.8711411E-001, 2.0545506E-004
 2.5681000E+002, 0.0000000E+000, 1.6040770E-003,-5.8471451E-002,-2.8244466E-002,-2.8674195E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9359866E-005,-3.7185379E-001, 2.0592184E-004
 2.5760999E+002, 0.0000000E+000, 1.5935035E-003,-6.4148119E-002,-1.9407496E-002,-1.9633583E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0928609E-003,-2.7829795E-001, 2.0637843E-004
 2.5841000E+002, 0.0000000E+000, 1.5826240E-003,-6.8154026E-002,-2.4441763E-002,-3.0419217E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1434816E-003,-3.9520533E-001, 2.0681977E-004
 2.5920999E+002, 0.0000000E+000, 1.4934386E-003,-6.8838512E-002,-2.4389824E-002,-2.2119690E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4070595E-004,-3.1293180E-001, 2.0724062E-004
 2.6001001E+002, 0.0000000E+000, 1.5118779E-003,-7.6180155E-002,-1.2997624E-002,-9.7040352E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0248455E-003,-1.8470625E-001, 2.0765190E-004
 2.6081000E+002, 0.0000000E+000, 1.5490994E-003,-7.0543274E-002,-1.5801482E-002,-1.4185078E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6428265E-004,-2.2664644E-001, 2.0583257E-004
 2.6160999E+002, 0.0000000E+000, 1.5146329E-003,-5.3149666E-002,-1.7905837E-002,-2.0292723E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5947848E-003,-2.7246810E-001, 2.0359545E-004
 2.6241000E+002, 0.0000000E+000, 1.4780209E-003,-4.8746795E-002,-1.8563062E-002,-1.9953172E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8607791E-003,-2.6536356E-001, 2.0457393E-004
 2.6320999E+002, 0.0000000E+000, 1.6045016E-003,-6.5108191E-002,-1.9216190E-002,-2.2193531E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0141779E-003,-3.0465519E-001, 2.0562629E-004
 2.6401001E+002, 0.0000000E+000, 1.5971466E-003,-6.7683765E-002,-1.4280172E-002,-1.8711349E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3326586E-004,-2.6748028E-001, 2.0663313E-004
 2.6481000E+002, 0.0000000E+000, 1.6222457E-003,-6.7185038E-002,-1.2789077E-002,-2.3600955E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.7289091E-004,-3.1436142E-001, 2.0756296E-004
 2.6560999E+002, 0.0000000E+000, 1.5968776E-003,-4.9143128E-002,-1.5384525E-002,-2.6447810E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2179447E-004,-3.2740888E-001, 2.0841397E-004
 2.6641000E+002, 0.0000000E+000, 1.5741166E-003,-4.7811343E-002,-2.0093838E-002,-3.0054734E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9056367E-004,-3.6687840E-001, 2.0919588E-004
 2.6720999E+002, 0.0000000E+000, 1.5621902E-003,-3.9525487E-002,-2.6983201E-002,-3.6083885E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7445762E-003,-4.2578535E-001, 2.0991735E-004
 2.6801001E+002, 0.0000000E+000, 1.5217739E-003,-2.8079782E-002,-3.8090129E-002,-4.3064761E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2362668E-003,-4.9529575E-001, 2.1059145E-004
 2.6881000E+002, 0.0000000E+000, 1.5434440E-003,-3.6449032E-002,-3.6505112E-002,-3.8758567E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0731562E-003,-4.5899637E-001, 2.1121918E-004
 2.6960999E+002, 0.0000000E+000, 1.5553350E-003,-3.9009163E-002,-3.4068107E-002,-3.5365622E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3159707E-004,-4.2517815E-001, 2.1180850E-004
 2.7041000E+002, 0.0000000E+000, 1.5745345E-003,-4.1374721E-002,-3.6173484E-002,-3.9212494E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2011808E-004,-4.6809861E-001, 2.1236659E-004
 2.7120999E+002, 0.0000000E+000, 1.5950492E-003,-4.9154936E-002,-3.3673471E-002,-3.7781703E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5596919E-004,-4.5905039E-001, 2.1289761E-004
 2.7201001E+002, 0.0000000E+000, 1.6129798E-003,-5.5167034E-002,-2.7775275E-002,-3.4098809E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3359508E-005,-4.2231742E-001, 2.1340763E-004
 2.7281000E+002, 0.0000000E+000, 1.6136392E-003,-5.5419453E-002,-2.9849437E-002,-3.7589352E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4448297E-004,-4.5954877E-001, 2.1389993E-004
 2.7360999E+002, 0.0000000E+000, 1.5933003E-003,-5.1738815E-002,-3.9248523E-002,-4.2517569E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8422403E-004,-5.1456973E-001, 2.1437651E-004
 2.7441000E+002, 0.0000000E+000, 1.5821755E-003,-5.4151657E-002,-4.1592361E-002,-4.1284566E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8243073E-004,-5.0700750E-001, 2.1484185E-004
 2.7520999E+002, 0.0000000E+000, 1.5918973E-003,-5.8030470E-002,-3.8387551E-002,-4.0999425E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1563464E-003,-5.0482037E-001, 2.1530017E-004
 2.7601001E+002, 0.0000000E+000, 1.5809619E-003,-5.3793304E-002,-4.3005799E-002,-4.7554704E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.8773956E-005,-5.7076518E-001, 2.1247677E-004
 2.7681000E+002, 0.0000000E+000, 1.5773369E-003,-5.5116096E-002,-4.4883757E-002,-4.5157856E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3411237E-003,-5.5000108E-001, 2.1141162E-004
 2.7760999E+002, 0.0000000E+000, 1.5914773E-003,-5.8696836E-002,-3.8334320E-002,-4.4429420E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3472534E-004,-5.3973388E-001, 2.1249557E-004
 2.7841000E+002, 0.0000000E+000, 1.6103978E-003,-5.6925861E-002,-3.3268988E-002,-4.0578124E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2179938E-003,-4.9436569E-001, 2.1360902E-004
 2.7920999E+002, 0.0000000E+000, 1.6063732E-003,-5.7468874E-002,-2.7800970E-002,-3.6067586E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9313468E-004,-4.4433933E-001, 2.1466190E-004
 2.8001001E+002, 0.0000000E+000, 1.5630533E-003,-5.6177824E-002,-2.5876667E-002,-3.1739441E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0453607E-004,-3.9788585E-001, 2.1562905E-004
 2.8081000E+002, 0.0000000E+000, 1.5842388E-003,-6.2264611E-002,-2.8637788E-002,-3.6767572E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1039862E-004,-4.5699388E-001, 2.1651445E-004
 2.8160999E+002, 0.0000000E+000, 1.5939297E-003,-6.4812337E-002,-3.3407915E-002,-3.7847942E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6512108E-004,-4.7510574E-001, 2.1732239E-004
 2.8241000E+002, 0.0000000E+000, 1.5829917E-003,-6.9175843E-002,-3.3530797E-002,-3.4526285E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8992749E-004,-4.4638650E-001, 2.1806683E-004
 2.8320999E+002, 0.0000000E+000, 1.5803266E-003,-7.0424110E-002,-2.5692998E-002,-2.4276420E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2306392E-003,-3.3730098E-001, 2.1875971E-004
 2.8401001E+002, 0.0000000E+000, 1.6009885E-003,-4.8336800E-002,-2.4531358E-002,-2.6400913E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4910925E-004,-3.3527630E-001, 2.1941496E-004
 2.8481000E+002, 0.0000000E+000, 1.6141953E-003,-6.6407276E-002,-2.8679558E-002,-2.7994183E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4241886E-003,-3.7341447E-001, 2.2004037E-004
 2.8560999E+002, 0.0000000E+000, 1.6225977E-003,-7.1135572E-002,-2.8286613E-002,-3.3257426E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4125735E-004,-4.3037385E-001, 2.2063259E-004
 2.8641000E+002, 0.0000000E+000, 1.5462470E-003,-7.3524038E-002,-2.1393074E-002,-2.6963093E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7550302E-003,-3.6300179E-001, 2.2119903E-004
 2.8720999E+002, 0.0000000E+000, 1.5668697E-003,-8.0617631E-002,-1.6427876E-002,-2.0633292E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1059352E-003,-3.0181156E-001, 2.2174836E-004
 2.8801001E+002, 0.0000000E+000, 1.5885734E-003,-7.5841377E-002,-1.8912478E-002,-1.9544604E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1285409E-004,-2.8861132E-001, 2.2228020E-004
 2.8881000E+002, 0.0000000E+000, 1.5379007E-003,-7.0367237E-002,-1.5015326E-002,-1.5955006E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8876260E-003,-2.4339472E-001, 2.2280080E-004
 2.8960999E+002, 0.0000000E+000, 1.6192733E-003,-7.4897603E-002,-1.8634749E-002,-1.9993227E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3539572E-003,-2.9184535E-001, 2.2331376E-004
 2.9041000E+002, 0.0000000E+000, 1.6211165E-003,-7.2239255E-002,-1.7255981E-002,-1.6780139E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8957043E-004,-2.5567551E-001, 2.2113374E-004
 2.9120999E+002, 0.0000000E+000, 1.5929095E-003,-6.5299205E-002,-2.8937871E-002,-2.8256095E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6367733E-004,-3.7520511E-001, 2.1944180E-004
